Source;Target;weight
38627861;41182869;0.2039963524
38627990;39023310;0.1285017762
38627990;39051047;0.1366749238
38627990;39433813;0.04469627
38627990;39611650;0.1573658737
38627990;39630755;0.1113475607
38627990;39980834;0.0395390081
38627990;40601202;0.0664220177
38627990;40800625;0.1285017762
38627990;41094108;0.0627319056
38627990;41474825;0.0570699716
38627990;41536445;0.0934558373
38630551;39044407;0.1478842116
38630551;39864305;0.2043003517
38630551;40021976;0.5113571776
38630551;41474825;0.0841557054
38630552;38630582;0.1157556877
38630552;38630585;0.1375104283
38630552;38630586;0.1141399433
38630552;38645517;0.1740055079
38630552;38685030;0.1059912607
38630552;38841765;0.058001836
38630552;38869775;0.087002754
38630552;39051230;0.0760273628
38630552;39162382;0.1321695991
38630552;39444043;0.0578241996
38630552;39502002;0.2992968566
38630552;39502009;0.2192695508
38630552;39513476;0.1258070083
38630552;39847908;0.3309614514
38630552;39965225;0.0770989328
38630552;40304872;0.1087534425
38630552;40486829;0.0373405444
38630552;40656852;0.087002754
38630552;40764077;0.0822940724
38630552;41031771;0.1740055079
38630552;41075171;0.2406432495
38630552;41507398;0.1002203547
38630552;41507402;0.0933475894
38630552;41545667;0.0543767212
38630554;38972033;0.4264704956
38630554;39579663;0.1610684272
38630554;40414978;0.1879131651
38630574;39046855;0.1158018814
38630574;39084363;0.1329002491
38630574;39234316;0.0540924397
38630574;39374093;0.0946617695
38630574;39502046;0.1474279792
38630574;39577307;0.1064909159
38630574;39577309;0.1173291903
38630574;39705634;0.0703975142
38630574;39768783;0.0858862313
38630574;39835060;0.0644498997
38630574;39950311;0.0124512235
38630574;40026977;0.0432183248
38630574;40068795;0.0920712853
38630574;40396778;0.0858221837
38630574;40516508;0.0712402167
38630574;40987550;0.0631078463
38630574;41215359;0.055482762
38630574;41550220;0.2346583807
38630576;39043477;0.2557151224
38630576;39051233;0.4109037957
38630576;40764077;0.0760932955
38630582;38630586;0.1184875802
38630582;39513476;0.1169123539
38630582;40060728;0.123457323
38630582;40486829;0.0773274774
38630582;40656852;0.1032270171
38630582;40764077;0.0385852292
38630585;38630586;0.1310568943
38630585;39057663;0.0655284472
38630585;39062708;0.1177679036
38630585;39514759;0.1897621381
38630585;39850954;0.0634735752
38630585;39965228;0.0711608018
38630585;39965231;0.1113845733
38630585;40457162;0.0907438667
38630585;40764077;0.0734558327
38630585;41075166;0.1897621381
38630585;41075171;0.5350630239
38630585;41272112;0.1498519882
38630585;41538736;0.3098701688
38630585;41545667;0.081910559
38630586;38685030;0.1113104206
38630586;38841765;0.0542168582
38630586;39051232;0.1328334967
38630586;39057663;0.045869913
38630586;39062708;0.0508283046
38630586;39162382;0.1161789818
38630586;39444043;0.0535490425
38630586;39502003;0.0406626436
38630586;39502009;0.1871260832
38630586;39502039;0.0295185548
38630586;39714655;0.1123111839
38630586;39847908;0.1161789818
38630586;39965231;0.1088736838
38630586;40304872;0.1016566091
38630586;40490885;0.0332083742
38630586;40562613;0.1138572829
38630586;40656852;0.085678468
38630586;40715258;0.1138572829
38630586;41182869;0.2277113176
38630586;41305251;0.1871260832
38630586;41466533;0.0935926532
38630586;41545667;0.0891800929
38633468;38827583;0.0977381267
38633468;38827584;0.1256633058
38633468;39059257;0.0733035951
38633468;39236613;0.0977381267
38633468;39356785;0.1099553926
38633468;40003767;0.0903209712
38633468;40037737;0.0488690634
38633468;40198371;0.0924773767
38633468;40481754;0.1796859168
38633468;40575386;0.0765174919
38633468;40686829;0.0799675582
38633468;41075295;0.0733035951
38633468;41422153;0.200360169
38633468;41454927;0.058642876
38633468;41532458;0.0879643141
38633504;40101702;0.322962428
38633520;40387449;0.1541739029
38633520;40484798;0.0902412185
38642554;39016980;0.058563333
38642554;39538138;0.236018462
38642554;39808099;0.1505914277
38642554;39976907;0.117126666
38642554;40372119;0.0958309085
38642554;40372121;0.1240164699
38642554;40716159;0.1240164699
38642554;40791329;0.0103856157
38642554;41379121;0.0421655998
38642589;38796204;0.1948027343
38642590;39492150;0.2822935753
38642590;40776408;0.3321100885
38642590;41379226;0.3136595281
38642590;41516906;0.6273190561
38642594;38656707;0.1591575919
38642594;38812044;0.1797652527
38642594;39233733;0.0518992147
38642594;39485599;0.5968409695
38642594;39511586;0.3410519826
38642594;39518202;0.3978939797
38642594;39604429;0.2387363878
38642594;39838842;0.0404637945
38642594;39896408;0.2652626531
38642594;40075314;0.1989469898
38642594;40138132;0.1404331693
38642594;40480157;0.1037984295
38642594;40580455;0.1286919294
38642594;41081016;0.1836433752
38642594;41108492;0.3410519826
38642594;41384185;0.1085165399
38642594;41401658;0.3410519826
38642851;39835050;0.2627245918
38645517;38841765;0.1044033048
38645517;38869775;0.1566049572
38645517;39062692;0.1894183981
38645517;39444043;0.1082894623
38645517;39502039;0.0730898503
38645517;39514759;0.2887718994
38645517;39850940;0.433157849
38645517;40304872;0.1957561964
38645517;40656852;0.2691141673
38645517;40764077;0.0996719138
38645517;41031771;0.3132099143
38645517;41545667;0.1883143285
38656707;38672099;0.0425677398
38656707;39013706;0.0231127766
38656707;39233733;0.0103798429
38656707;39485599;0.1193681939
38656707;39511586;0.0682103965
38656707;39518202;0.0795787959
38656707;39604429;0.0477472776
38656707;39838842;0.0080927589
38656707;39883073;0.0271915019
38656707;39896408;0.0530525306
38656707;40003772;0.1562703526
38656707;40075314;0.0761324604
38656707;40138132;0.0280866339
38656707;40480157;0.0207596859
38656707;40669499;0.1568232885
38656707;40776409;0.0568204546
38656707;40791329;0.0022771208
38656707;41081016;0.036728675
38656707;41108492;0.0682103965
38656707;41216771;0.032166686
38656707;41379171;0.1217894385
38656707;41384185;0.0339342937
38656707;41401658;0.0682103965
38656707;41474753;0.0924511064
38671969;40632827;0.2581324021
38671974;39850951;0.3630514041
38671974;40964681;0.3630514041
38671974;41322890;0.0275735244
38672099;38796204;0.0629810833
38672099;38812044;0.0428465249
38672099;39051245;0.0727258442
38672099;39233733;0.0141385618
38672099;39430885;0.0262607733
38672099;39511586;0.0981805826
38672099;39838842;0.0137980334
38672099;39873364;0.0718698737
38672099;39883073;0.0393944541
38672099;39950313;0.0309701829
38672099;39980704;0.0512119448
38672099;40260794;0.0862438485
38672099;40575384;0.0862438485
38672099;40696390;0.1412796063
38672099;40696391;0.0539024053
38672099;40709958;0.0793372846
38672099;40711611;0.0763626754
38672099;41142677;0.0527346236
38672099;41322890;0.0080103226
38672099;41384185;0.0290234589
38672099;41458700;0.0180804424
38672099;41461085;0.0771772716
38672107;38813745;0.4390821337
38672107;38813750;0.7025314139
38672107;39013706;0.1756328535
38672107;39022389;0.1848766879
38672107;39444038;0.2927214224
38672107;39449794;0.195147615
38672107;39952784;0.2927214224
38672107;40660377;0.1596662304
38672107;41379119;0.042624848
38672107;41384185;0.1596662304
38674398;38698201;0.0902186708
38674398;39045639;0.0826856929
38674398;39851023;0.1653713857
38674398;39945248;0.0393923917
38674398;40060729;0.0300675247
38674398;40380293;0.0742270839
38674398;40507853;0.0398831543
38674398;40806946;0.2785663448
38674398;40832819;0.1524195349
38674398;41048288;0.046921358
38674398;41430441;0.0443146159
38674404;39059236;0.267536768
38674404;39429348;0.0909315719
38674404;40272715;0.2360933321
38674404;40335013;0.1036061193
38674406;38812044;0.0631943579
38674406;39219249;0.0499645529
38674406;39430885;0.0387320258
38674406;39838842;0.0203507254
38674406;40377331;0.052235669
38674406;40480157;0.0389632617
38675127;39950311;0.0223299334
38675127;41259037;0.0388649054
38685030;38794496;0.1314526612
38685030;38841765;0.0438539102
38685030;39162382;0.0793017595
38685030;39433781;0.0761227535
38685030;39434619;0.0807894772
38685030;39444043;0.0346945198
38685030;39502003;0.0292283917
38685030;39518211;0.0821424613
38685030;39714655;0.0788715967
38685030;39847908;0.1362744781
38685030;39850954;0.0292283917
38685030;39965225;0.0462593597
38685030;40304872;0.0779692013
38685030;40304873;0.1039589351
38685030;41205020;0.0622581509
38685030;41507398;0.0601322128
38685033;39203066;0.3913218667
38685033;39449788;0.2445761667
38685033;39514711;0.195928413
38685033;39566734;0.1146263343
38685033;39697347;0.5574440658
38685033;40003760;0.1045207623
38685033;40377331;0.0760150999
38685033;40392635;0.1520301998
38685033;40516752;0.0979642065
38685033;40645036;0.1563086377
38685033;40791329;0.0084699262
38685033;41384185;0.0781543189
38685039;39213708;0.2093255974
38685039;39850954;0.0760450734
38685041;38698206;0.2087374855
38685041;39022388;0.0132565819
38685041;39052398;0.0873401066
38685041;39131558;0.0926648247
38685041;39449789;0.0500804207
38685041;39485605;0.0952815442
38685041;39705495;0.1146296717
38685041;39793504;0.267469234
38685041;39847902;0.0735910072
38685041;39950311;0.0083467368
38685041;40053585;0.0798139998
38685041;40198371;0.0981583649
38685041;40335013;0.0618738419
38685041;40466163;0.4174749711
38685041;41224187;0.0521843714
38685041;41259037;0.0171141877
38685041;41379121;0.0147182014
38685041;41486967;0.0472004531
38685041;41507204;0.1462953423
38685041;41535841;0.0563404733
38698201;39045639;0.076325255
38698201;39062708;0.0439749368
38698201;39264317;0.063541603
38698201;39444038;0.07339341
38698201;39509600;0.0997131321
38698201;39769940;0.0649307058
38698201;39851023;0.1526505099
38698201;39958369;0.089614187
38698201;40060729;0.0277546382
38698201;40660385;0.1685884831
38698201;40749392;0.0241268965
38698201;41342986;0.0937887973
38698201;41460485;0.0179228374
38698201;41516860;0.028513605
38698201;41519875;0.0570272099
38698206;39449789;0.1244501181
38698206;40466163;1.0436874277
38698206;41224187;0.1304609285
38698206;41536473;0.1723155482
38702101;39604429;0.1216721175
38702101;39726194;0.0623023928
38702101;39903081;0.087760647
38702101;40056324;0.1847127355
38702101;40695944;0.06750819
38702101;40791329;0.0057939639
38702101;40947963;0.1351912416
38702117;39604429;0.1379231908
38702117;39726194;0.0656777099
38702117;39950313;0.0656777099
38702117;40101702;0.0725911531
38702117;40401081;0.0725911531
38702117;40487712;0.1851510749
38702117;40791329;0.0067942459
38702117;40948826;0.1379231908
38702117;41157851;0.3448079771
38702117;41205013;0.2298719847
38702117;41384185;0.0626923595
38702117;41384724;0.0626923595
38702117;41550217;0.1532479898
38704374;38785592;0.0619593013
38704374;39045639;0.1316635153
38704374;39449789;0.047972145
38704374;39921233;0.057566574
38704374;41103843;0.0392499368
38704378;38732679;0.0430436869
38704378;38785592;0.0385044402
38704378;38812044;0.0439790637
38704378;38920153;0.0654575483
38704378;38962073;0.2370306923
38704378;38964823;0.3861202894
38704378;39013706;0.0327287742
38704378;39045224;0.0790102308
38704378;39051040;0.1636438708
38704378;39059353;0.0385044402
38704378;39105904;0.1146907648
38704378;39131136;0.0507922912
38704378;39138083;0.0338615275
38704378;39246869;0.0385044402
38704378;39278754;0.2181918277
38704378;39320388;0.0545479569
38704378;39387684;0.1011729344
38704378;39430885;0.0391637165
38704378;39433819;0.1161957511
38704378;39508501;0.0395051154
38704378;39510812;0.076036769
38704378;39511575;0.1392670349
38704378;39511586;0.165480124
38704378;39513477;0.0974859832
38704378;39514720;0.0875536764
38704378;39673959;0.1536031621
38704378;39765290;0.0929338288
38704378;39804510;0.1490979942
38704378;39883073;0.060767558
38704378;39928170;0.1635198725
38704378;39945248;0.065744528
38704378;39952786;0.0354494484
38704378;39965228;0.0645655304
38704378;39968551;0.0229384541
38704378;39976907;0.0363653046
38704378;39980704;0.0522752787
38704378;40026979;0.2105914
38704378;40060729;0.0526527667
38704378;40092690;0.0711092077
38704378;40106095;0.2181918277
38704378;40138132;0.0681388746
38704378;40163010;0.0891046822
38704378;40228012;0.0888865096
38704378;40235027;0.1158360868
38704378;40327111;0.1291310607
38704378;40342983;0.1636438708
38704378;40363681;0.2635168437
38704378;40381912;0.1114125522
38704378;40388361;0.1147831651
38704378;40450264;0.2582621214
38704378;40490405;0.0414161095
38704378;40490408;0.0860873738
38704378;40632595;0.0836404459
38704378;40632604;0.126630144
38704378;40645036;0.0646447343
38704378;40671224;0.068869899
38704378;40694192;0.0766908876
38704378;40718091;0.0374258988
38704378;40749392;0.0766908876
38704378;40786735;0.0107741224
38704378;40789416;0.0929338288
38704378;40791329;0.006251412
38704378;40800619;0.083501681
38704378;40814320;0.0522752787
38704378;40816536;0.076036769
38704378;40976747;0.0492002623
38704378;40984612;0.0646447343
38704378;41048296;0.0818219354
38704378;41081016;0.0503519602
38704378;41109138;0.0344513412
38704378;41109140;0.041820223
38704378;41132880;0.068869899
38704378;41153193;0.0609663615
38704378;41216616;0.0790102308
38704378;41216771;0.0709990449
38704378;41343223;0.0993986628
38704378;41351575;0.0546993905
38704378;41352050;0.0273496953
38704378;41379119;0.0127292403
38704378;41379124;0.0624278371
38704378;41384185;0.029753431
38704378;41405951;0.076036769
38704378;41422152;0.0960019763
38704378;41435654;0.0875536764
38704378;41453851;0.1422184154
38704378;41460485;0.0745264064
38704378;41474824;0.0432971679
38704378;41495052;0.0374258988
38704378;41507198;0.0888865096
38704378;41519875;0.074994504
38704378;41536445;0.0646447343
38704378;41547970;0.0779792996
38730331;40101711;0.5137387782
38730342;39203066;1.230074314
38732679;38785591;0.0288885899
38732679;38785592;0.0144391651
38732679;38813745;0.0570092826
38732679;38813750;0.0534911169
38732679;38849727;0.0237382073
38732679;38920153;0.0245465806
38732679;38962073;0.0888865096
38732679;38964823;0.0875536764
38732679;39013706;0.0196093869
38732679;39016980;0.014082421
38732679;39045224;0.0296288365
38732679;39051040;0.0613664515
38732679;39059353;0.0144391651
38732679;39105904;0.0297994755
38732679;39131136;0.0190471092
38732679;39138083;0.0126980728
38732679;39165823;0.0506749178
38732679;39233733;0.014338139
38732679;39236619;0.0304855097
38732679;39246869;0.0144391651
38732679;39246870;0.015190107
38732679;39278754;0.0818219354
38732679;39300488;0.016715974
38732679;39320388;0.0204554838
38732679;39341091;0.0151388911
38732679;39374100;0.0178303723
38732679;39387684;0.0222216274
38732679;39430885;0.0086019203
38732679;39492131;0.0154298348
38732679;39508501;0.0525143606
38732679;39510830;0.0688391994
38732679;39511586;0.0375230042
38732679;39511603;0.0718252681
38732679;39513479;0.0211395914
38732679;39514720;0.0328326287
38732679;39530996;0.0311119965
38732679;39566734;0.0251429908
38732679;39652197;0.0380946915
38732679;39673959;0.0387393182
38732679;39697338;0.046007276
38732679;39724476;0.047905801
38732679;39736819;0.103117443
38732679;39804510;0.062178737
38732679;39833364;0.0335340607
38732679;39835050;0.0342231961
38732679;39839525;0.0760821483
38732679;39850899;0.0267455585
38732679;39850937;0.0099547321
38732679;39882997;0.0191039703
38732679;39883072;0.0620639617
38732679;39883073;0.0227878342
38732679;39883152;0.0085852786
38732679;39928170;0.0218884191
38732679;39945248;0.0131330515
38732679;39950313;0.0172960798
38732679;39965228;0.0242120739
38732679;39968551;0.0086019203
38732679;39976334;0.0389437155
38732679;39976907;0.0136369892
38732679;40037737;0.0186300337
38732679;40060729;0.0119391377
38732679;40092690;0.0266659529
38732679;40106095;0.0818219354
38732679;40116426;0.0197828985
38732679;40131646;0.03186304
38732679;40138132;0.0154506488
38732679;40157148;0.0419049846
38732679;40163010;0.0202046946
38732679;40209406;0.0534911169
38732679;40215541;0.0984442175
38732679;40228012;0.0333324411
38732679;40228013;0.0305885239
38732679;40235027;0.0262661029
38732679;40244931;0.0507325487
38732679;40270123;0.0191039703
38732679;40327111;0.0484241478
38732679;40342983;0.0613664515
38732679;40388361;0.0430436869
38732679;40431002;0.0163239246
38732679;40431006;0.0191039703
